23,88717,,2017-04-21 08:08:00,2017-04-21 23:31:20,2017-04-21 23:31:20,1
24,88719,,2017-04-21 08:13:00,2017-04-21 23:31:21,2017-04-21 23:31:21,1
25,88721,,2017-04-21 08:38:00,2017-04-21 23:31:21,2017-04-21 23:31:21,1
26,88725,,2017-04-21 11:13:00,2017-04-21 23:31:21,2017-04-21 23:31:21,1
27,88727,,2017-04-21 12:08:00,2017-04-21 23:31:21,2017-04-21 23:31:21,1
28,88729,,2017-04-21 12:13:00,2017-04-21 23:31:21,2017-04-21 23:31:21,1
29,88731,,2017-04-21 12:57:00,2017-04-21 23:31:21,2017-04-21 23:31:21,1
30,88733,,2017-04-21 13:13:00,2017-04-21 23:31:21,2017-04-21 23:31:21,1
31,88529,,2017-04-21 13:38:00,2017-04-21 23:31:22,2017-04-21 23:31:22,1
32,88735,,2017-04-21 14:08:00,2017-04-21 23:31:22,2017-04-21 23:31:22,1
33,88737,,2017-04-21 14:13:00,2017-04-21 23:31:22,2017-04-21 23:31:22,1
34,88739,,2017-04-21 14:38:00,2017-04-21 23:31:22,2017-04-21 23:31:22,1
35,88741,,2017-04-21 15:13:00,2017-04-21 23:31:22,2017-04-21 23:31:22,1
36,88743,,2017-04-21 15:38:00,2017-04-21 23:31:22,2017-04-21 23:31:22,1
37,88745,,2017-04-21 16:08:00,2017-04-21 23:31:22,2017-04-21 23:31:22,1
38,88747,,2017-04-21 16:13:00,2017-04-21 23:31:22,2017-04-21 23:31:22,1
39,88749,,2017-04-21 16:43:00,2017-04-21 23:31:23,2017-04-21 23:31:23,1
40,88751,,2017-04-21 16:57:00,2017-04-21 23:31:23,2017-04-21 23:31:23,1
41,88753,,2017-04-21 17:13:00,2017-04-21 23:31:23,2017-04-21 23:31:23,1
42,88755,,2017-04-21 17:43:00,2017-04-21 23:31:23,2017-04-21 23:31:23,1
43,88757,,2017-04-21 17:57:00,2017-04-21 23:31:23,2017-04-21 23:31:23,1
44,88761,,2017-04-21 18:13:00,2017-04-21 23:31:23,2017-04-21 23:31:23,1
45,88763,,2017-04-21 18:43:00,2017-04-21 23:31:23,2017-04-21 23:31:23,1
46,88765,,2017-04-21 19:08:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
47,88767,,2017-04-21 19:13:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
48,88769,,2017-04-21 19:38:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
49,88771,,2017-04-21 20:08:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
50,88773,,2017-04-21 20:13:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
51,88777,,2017-04-21 21:13:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
52,88779,,2017-04-21 21:38:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
53,88781,,2017-04-21 22:13:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
54,88783,,2017-04-21 22:38:00,2017-04-21 23:31:24,2017-04-21 23:31:24,1
55,88501,,2017-04-21 06:20:00,2017-04-21 23:31:25,2017-04-21 23:31:25,1
56,88503,,2017-04-21 06:50:00,2017-04-21 23:31:25,2017-04-21 23:31:25,1
57,88505,,2017-04-21 07:20:00,2017-04-21 23:31:25,2017-04-21 23:31:25,1
58,88509,,2017-04-21 11:50:00,2017-04-21 23:31:25,2017-04-21 23:31:25,1
59,88511,,2017-04-21 12:50:00,2017-04-21 23:31:25,2017-04-21 23:31:25,1
60,88513,,2017-04-21 13:50:00,2017-04-21 23:31:25,2017-04-21 23:31:25,1
61,88515,,2017-04-21 14:50:00,2017-04-21 23:31:25,2017-04-21 23:31:25,1
62,88517,,2017-04-21 15:50:00,2017-04-21 23:31:26,2017-04-21 23:31:26,1
63,88577,,2017-04-21 16:50:00,2017-04-21 23:31:26,2017-04-21 23:31:26,1
64,88537,,2017-04-21 17:20:00,2017-04-21 23:31:26,2017-04-21 23:31:26,1
65,88539,,2017-04-21 18:20:00,2017-04-21 23:31:26,2017-04-21 23:31:26,1
66,837501,,2017-04-21 05:28:00,2017-04-21 23:31:26,2017-04-21 23:31:26,1
67,837503,,2017-04-21 05:58:00,2017-04-21 23:31:26,2017-04-21 23:31:26,1
68,837505,,2017-04-21 06:28:00,2017-04-21 23:31:26,2017-04-21 23:31:26,1
69,837511,,2017-04-21 07:28:00,2017-04-21 23:31:27,2017-04-21 23:31:27,1
70,837513,,2017-04-21 07:50:00,2017-04-21 23:31:27,2017-04-21 23:31:27,1
71,837515,,2017-04-21 07:58:00,2017-04-21 23:31:27,2017-04-21 23:31:27,1
72,837519,,2017-04-21 08:20:00,2017-04-21 23:31:27,2017-04-21 23:31:27,1
73,837521,,2017-04-21 08:28:00,2017-04-21 23:31:27,2017-04-21 23:31:27,1
74,837523,,2017-04-21 08:50:00,2017-04-21 23:31:27,2017-04-21 23:31:27,1
75,837525,,2017-04-21 09:20:00,2017-04-21 23:31:27,2017-04-21 23:31:27,1
76,837529,,2017-04-21 09:50:00,2017-04-21 23:31:27,2017-04-21 23:31:27,1
77,837531,,2017-04-21 10:20:00,2017-04-21 23:31:28,2017-04-21 23:31:28,1
78,837533,,2017-04-21 11:20:00,2017-04-21 23:31:28,2017-04-21 23:31:28,1
79,837535,,2017-04-21 11:28:00,2017-04-21 23:31:28,2017-04-21 23:31:28,1
80,837537,,2017-04-21 12:20:00,2017-04-21 23:31:28,2017-04-21 23:31:28,1
81,837539,,2017-04-21 12:28:00,2017-04-21 23:31:28,2017-04-21 23:31:28,1
82,837541,,2017-04-21 13:20:00,2017-04-21 23:31:28,2017-04-21 23:31:28,1
83,837543,,2017-04-21 13:28:00,2017-04-21 23:31:28,2017-04-21 23:31:28,1
84,837545,,2017-04-21 14:20:00,2017-04-21 23:31:28,2017-04-21 23:31:28,1
85,837547,,2017-04-21 15:20:00,2017-04-21 23:31:29,2017-04-21 23:31:29,1
86,837549,,2017-04-21 15:28:00,2017-04-21 23:31:29,2017-04-21 23:31:29,1
87,837553,,2017-04-21 16:20:00,2017-04-21 23:31:29,2017-04-21 23:31:29,1
88,837555,,2017-04-21 16:28:00,2017-04-21 23:31:29,2017-04-21 23:31:29,1
89,837563,,2017-04-21 17:28:00,2017-04-21 23:31:29,2017-04-21 23:31:29,1
90,837565,,2017-04-21 17:50:00,2017-04-21 23:31:29,2017-04-21 23:31:29,1
91,837567,,2017-04-21 17:58:00,2017-04-21 23:31:29,2017-04-21 23:31:29,1
92,837571,,2017-04-21 18:28:00,2017-04-21 23:31:30,2017-04-21 23:31:30,1
93,837573,,2017-04-21 18:50:00,2017-04-21 23:31:30,2017-04-21 23:31:30,1
94,837575,,2017-04-21 18:58:00,2017-04-21 23:31:30,2017-04-21 23:31:30,1
95,837577,,2017-04-21 19:20:00,2017-04-21 23:31:30,2017-04-21 23:31:30,1
96,837579,,2017-04-21 19:28:00,2017-04-21 23:31:30,2017-04-21 23:31:30,1
97,837583,,2017-04-21 20:20:00,2017-04-21 23:31:30,2017-04-21 23:31:30,1
98,837585,,2017-04-21 20:28:00,2017-04-21 23:31:30,2017-04-21 23:31:30,1
99,837587,,2017-04-21 20:50:00,2017-04-21 23:31:30,2017-04-21 23:31:30,1
100,837591,,2017-04-21 21:50:00,2017-04-21 23:31:31,2017-04-21 23:31:31,1
101,837593,,2017-04-21 22:50:00,2017-04-21 23:31:31,2017-04-21 23:31:31,1
102,88802,,2017-04-21 07:03:00,2017-04-21 23:31:31,2017-04-21 23:31:31,1
103,88804,,2017-04-21 07:33:00,2017-04-21 23:31:31,2017-04-21 23:31:31,1
104,88806,,2017-04-21 08:03:00,2017-04-21 23:31:31,2017-04-21 23:31:31,1
105,88808,,2017-04-21 15:31:00,2017-04-21 23:31:31,2017-04-21 23:31:31,1
106,88810,,2017-04-21 16:01:00,2017-04-21 23:31:31,2017-04-21 23:31:31,1
107,88814,,2017-04-21 18:01:00,2017-04-21 23:31:31,2017-04-21 23:31:31,1
108,837693,,2017-04-21 06:04:00,2017-04-21 23:31:32,2017-04-21 23:31:32,1
109,837695,,2017-04-21 06:24:00,2017-04-21 23:31:32,2017-04-21 23:31:32,1
110,837699,,2017-04-21 09:24:00,2017-04-21 23:31:32,2017-04-21 23:31:32,1
111,837683,,2017-04-21 07:45:00,2017-04-21 23:31:32,2017-04-21 23:31:32,1
112,88770,,2017-04-21 05:07:00,2017-04-21 23:31:32,2017-04-21 23:31:32,1
113,88702,,2017-04-21 05:33:00,2017-04-21 23:31:32,2017-04-21 23:31:32,1
114,88704,,2017-04-21 05:46:00,2017-04-21 23:31:32,2017-04-21 23:31:32,1
115,88706,,2017-04-21 06:03:00,2017-04-21 23:31:33,2017-04-21 23:31:33,1
116,88708,,2017-04-21 06:07:00,2017-04-21 23:31:33,2017-04-21 23:31:33,1
117,88710,,2017-04-21 06:33:00,2017-04-21 23:31:33,2017-04-21 23:31:33,1
118,88712,,2017-04-21 06:46:00,2017-04-21 23:31:33,2017-04-21 23:31:33,1
119,88714,,2017-04-21 07:16:00,2017-04-21 23:31:33,2017-04-21 23:31:33,1
120,88716,,2017-04-21 07:46:00,2017-04-21 23:31:33,2017-04-21 23:31:33,1
121,88718,,2017-04-21 08:16:00,2017-04-21 23:31:33,2017-04-21 23:31:33,1
122,88720,,2017-04-21 08:33:00,2017-04-21 23:31:34,2017-04-21 23:31:34,1
123,88722,,2017-04-21 08:46:00,2017-04-21 23:31:34,2017-04-21 23:31:34,1
124,88724,,2017-04-21 09:03:00,2017-04-21 23:31:34,2017-04-21 23:31:34,1
125,88726,,2017-04-21 09:33:00,2017-04-21 23:31:34,2017-04-21 23:31:34,1
126,88730,,2017-04-21 10:31:00,2017-04-21 23:31:34,2017-04-21 23:31:34,1
127,88506,,2017-04-21 11:33:00,2017-04-21 23:31:34,2017-04-21 23:31:34,1
128,88736,,2017-04-21 12:47:00,2017-04-21 23:31:34,2017-04-21 23:31:34,1
129,88738,,2017-04-21 13:06:00,2017-04-21 23:31:35,2017-04-21 23:31:35,1
130,88740,,2017-04-21 14:46:00,2017-04-21 23:31:35,2017-04-21 23:31:35,1
131,88742,,2017-04-21 15:46:00,2017-04-21 23:31:35,2017-04-21 23:31:35,1
132,88744,,2017-04-21 16:03:00,2017-04-21 23:31:35,2017-04-21 23:31:35,1
133,88746,,2017-04-21 16:16:00,2017-04-21 23:31:35,2017-04-21 23:31:35,1
134,88748,,2017-04-21 16:46:00,2017-04-21 23:31:35,2017-04-21 23:31:35,1
135,88752,,2017-04-21 17:03:00,2017-04-21 23:31:35,2017-04-21 23:31:35,1
136,88756,,2017-04-21 17:17:00,2017-04-21 23:31:36,2017-04-21 23:31:36,1
137,88764,,2017-04-21 18:16:00,2017-04-21 23:31:36,2017-04-21 23:31:36,1
138,88766,,2017-04-21 18:33:00,2017-04-21 23:31:36,2017-04-21 23:31:36,1
139,88768,,2017-04-21 18:46:00,2017-04-21 23:31:36,2017-04-21 23:31:36,1
140,88772,,2017-04-21 19:33:00,2017-04-21 23:31:36,2017-04-21 23:31:36,1
141,88774,,2017-04-21 19:46:00,2017-04-21 23:31:36,2017-04-21 23:31:36,1
142,88776,,2017-04-21 20:33:00,2017-04-21 23:31:36,2017-04-21 23:31:36,1
143,88778,,2017-04-21 20:46:00,2017-04-21 23:31:37,2017-04-21 23:31:37,1
144,88780,,2017-04-21 21:33:00,2017-04-21 23:31:37,2017-04-21 23:31:37,1
145,88786,,2017-04-21 22:46:00,2017-04-21 23:31:37,2017-04-21 23:31:37,1
146,88782,,2017-04-21 21:46:00,2017-04-21 23:31:37,2017-04-21 23:31:37,1
147,837502,,2017-04-21 06:02:00,2017-04-21 23:31:37,2017-04-21 23:31:37,1
148,837504,,2017-04-21 06:09:00,2017-04-21 23:31:37,2017-04-21 23:31:37,1
149,837508,,2017-04-21 06:39:00,2017-04-21 23:31:37,2017-04-21 23:31:37,1
150,837512,,2017-04-21 07:09:00,2017-04-21 23:31:37,2017-04-21 23:31:37,1
151,837518,,2017-04-21 07:39:00,2017-04-21 23:31:38,2017-04-21 23:31:38,1
152,837522,,2017-04-21 08:09:00,2017-04-21 23:31:38,2017-04-21 23:31:38,1
153,837524,,2017-04-21 08:32:00,2017-04-21 23:31:38,2017-04-21 23:31:38,1
154,837526,,2017-04-21 08:39:00,2017-04-21 23:31:38,2017-04-21 23:31:38,1
155,837528,,2017-04-21 09:02:00,2017-04-21 23:31:38,2017-04-21 23:31:38,1
156,837530,,2017-04-21 09:32:00,2017-04-21 23:31:38,2017-04-21 23:31:38,1
157,837532,,2017-04-21 09:39:00,2017-04-21 23:31:38,2017-04-21 23:31:38,1
158,837534,,2017-04-21 11:02:00,2017-04-21 23:31:39,2017-04-21 23:31:39,1
159,837536,,2017-04-21 11:39:00,2017-04-21 23:31:39,2017-04-21 23:31:39,1
160,837538,,2017-04-21 12:02:00,2017-04-21 23:31:39,2017-04-21 23:31:39,1
161,837540,,2017-04-21 12:39:00,2017-04-21 23:31:39,2017-04-21 23:31:39,1
162,837542,,2017-04-21 13:02:00,2017-04-21 23:31:39,2017-04-21 23:31:39,1
163,837546,,2017-04-21 14:02:00,2017-04-21 23:31:39,2017-04-21 23:31:39,1
164,837548,,2017-04-21 15:02:00,2017-04-21 23:31:39,2017-04-21 23:31:39,1
165,837550,,2017-04-21 15:32:00,2017-04-21 23:31:39,2017-04-21 23:31:39,1
166,837552,,2017-04-21 15:39:00,2017-04-21 23:31:40,2017-04-21 23:31:40,1
167,837554,,2017-04-21 16:02:00,2017-04-21 23:31:40,2017-04-21 23:31:40,1
168,837556,,2017-04-21 16:09:00,2017-04-21 23:31:40,2017-04-21 23:31:40,1
169,837558,,2017-04-21 16:32:00,2017-04-21 23:31:40,2017-04-21 23:31:40,1
170,837560,,2017-04-21 16:39:00,2017-04-21 23:31:40,2017-04-21 23:31:40,1
171,837562,,2017-04-21 17:02:00,2017-04-21 23:31:40,2017-04-21 23:31:40,1
172,837564,,2017-04-21 17:09:00,2017-04-21 23:31:40,2017-04-21 23:31:40,1
173,837566,,2017-04-21 17:39:00,2017-04-21 23:31:41,2017-04-21 23:31:41,1
174,837568,,2017-04-21 18:02:00,2017-04-21 23:31:41,2017-04-21 23:31:41,1
175,837570,,2017-04-21 18:09:00,2017-04-21 23:31:41,2017-04-21 23:31:41,1
176,837574,,2017-04-21 18:39:00,2017-04-21 23:31:41,2017-04-21 23:31:41,1
177,837576,,2017-04-21 19:02:00,2017-04-21 23:31:41,2017-04-21 23:31:41,1
178,837578,,2017-04-21 19:39:00,2017-04-21 23:31:41,2017-04-21 23:31:41,1
179,837580,,2017-04-21 20:02:00,2017-04-21 23:31:41,2017-04-21 23:31:41,1
180,837582,,2017-04-21 20:32:00,2017-04-21 23:31:42,2017-04-21 23:31:42,1
181,837584,,2017-04-21 20:39:00,2017-04-21 23:31:42,2017-04-21 23:31:42,1
182,837594,,2017-04-21 22:32:00,2017-04-21 23:31:42,2017-04-21 23:31:42,1
183,837680,,2017-04-21 13:48:00,2017-04-21 23:31:42,2017-04-21 23:31:42,1
184,837682,,2017-04-21 14:06:00,2017-04-21 23:31:42,2017-04-21 23:31:42,1
185,837684,,2017-04-21 17:46:00,2017-04-21 23:31:42,2017-04-21 23:31:42,1
186,837686,,2017-04-21 19:16:00,2017-04-21 23:31:42,2017-04-21 23:31:42,1
187,88601,,2017-04-22 05:38:00,2017-04-21 23:31:48,2017-04-21 23:31:48,1
188,88603,,2017-04-22 06:29:00,2017-04-21 23:31:48,2017-04-21 23:31:48,1
189,88605,,2017-04-22 07:38:00,2017-04-21 23:31:48,2017-04-21 23:31:48,1
190,88607,,2017-04-22 08:38:00,2017-04-21 23:31:48,2017-04-21 23:31:48,1
191,88521,,2017-04-22 09:38:00,2017-04-21 23:31:48,2017-04-21 23:31:48,1
192,88525,,2017-04-22 11:38:00,2017-04-21 23:31:48,2017-04-21 23:31:48,1
193,88527,,2017-04-22 12:38:00,2017-04-21 23:31:49,2017-04-21 23:31:49,1
194,88529,,2017-04-22 13:38:00,2017-04-21 23:31:49,2017-04-21 23:31:49,1
195,88609,,2017-04-22 14:38:00,2017-04-21 23:31:49,2017-04-21 23:31:49,1
196,88611,,2017-04-22 15:38:00,2017-04-21 23:31:49,2017-04-21 23:31:49,1
197,88531,,2017-04-22 16:38:00,2017-04-21 23:31:49,2017-04-21 23:31:49,1
198,88533,,2017-04-22 17:38:00,2017-04-21 23:31:49,2017-04-21 23:31:49,1
199,88535,,2017-04-22 18:37:00,2017-04-21 23:31:49,2017-04-21 23:31:49,1
200,88613,,2017-04-22 19:38:00,2017-04-21 23:31:50,2017-04-21 23:31:50,1
201,88617,,2017-04-22 21:38:00,2017-04-21 23:31:50,2017-04-21 23:31:50,1
202,88719,,2017-04-22 08:13:00,2017-04-21 23:31:50,2017-04-21 23:31:50,1
203,88723,,2017-04-22 10:13:00,2017-04-21 23:31:50,2017-04-21 23:31:50,1
204,88733,,2017-04-22 13:13:00,2017-04-21 23:31:50,2017-04-21 23:31:50,1
205,88753,,2017-04-22 17:13:00,2017-04-21 23:31:50,2017-04-21 23:31:50,1
206,88767,,2017-04-22 19:13:00,2017-04-21 23:31:50,2017-04-21 23:31:50,1
207,88785,,2017-04-22 23:13:00,2017-04-21 23:31:51,2017-04-21 23:31:51,1
208,88503,,2017-04-22 06:50:00,2017-04-21 23:31:51,2017-04-21 23:31:51,1
209,88571,,2017-04-22 07:50:00,2017-04-21 23:31:51,2017-04-21 23:31:51,1
210,88573,,2017-04-22 08:50:00,2017-04-21 23:31:51,2017-04-21 23:31:51,1
211,88506,,2017-04-22 10:50:00,2017-04-21 23:31:51,2017-04-21 23:31:51,1
212,88509,,2017-04-22 11:50:00,2017-04-21 23:31:51,2017-04-21 23:31:51,1
213,88511,,2017-04-22 12:50:00,2017-04-21 23:31:51,2017-04-21 23:31:51,1
214,88513,,2017-04-22 13:50:00,2017-04-21 23:31:52,2017-04-21 23:31:52,1
215,88517,,2017-04-22 15:50:00,2017-04-21 23:31:52,2017-04-21 23:31:52,1
216,88577,,2017-04-22 16:50:00,2017-04-21 23:31:52,2017-04-21 23:31:52,1
217,88579,,2017-04-22 17:50:00,2017-04-21 23:31:52,2017-04-21 23:31:52,1
218,88581,,2017-04-22 18:50:00,2017-04-21 23:31:52,2017-04-21 23:31:52,1
219,88583,,2017-04-22 19:50:00,2017-04-21 23:31:52,2017-04-21 23:31:52,1
220,88587,,2017-04-22 21:50:00,2017-04-21 23:31:52,2017-04-21 23:31:52,1
221,88585,,2017-04-22 20:50:00,2017-04-21 23:31:53,2017-04-21 23:31:53,1
222,837601,,2017-04-22 06:28:00,2017-04-21 23:31:53,2017-04-21 23:31:53,1
223,837603,,2017-04-22 07:28:00,2017-04-21 23:31:53,2017-04-21 23:31:53,1
224,837521,,2017-04-22 08:28:00,2017-04-21 23:31:53,2017-04-21 23:31:53,1
225,837529,,2017-04-22 09:50:00,2017-04-21 23:31:53,2017-04-21 23:31:53,1
226,837609,,2017-04-22 12:28:00,2017-04-21 23:31:53,2017-04-21 23:31:53,1
227,837611,,2017-04-22 14:22:00,2017-04-21 23:31:53,2017-04-21 23:31:53,1
228,837613,,2017-04-22 14:50:00,2017-04-21 23:31:54,2017-04-21 23:31:54,1
229,837619,,2017-04-22 17:28:00,2017-04-21 23:31:54,2017-04-21 23:31:54,1
230,837623,,2017-04-22 19:28:00,2017-04-21 23:31:54,2017-04-21 23:31:54,1
231,837593,,2017-04-22 22:50:00,2017-04-21 23:31:54,2017-04-21 23:31:54,1
232,88710,,2017-04-22 06:33:00,2017-04-21 23:31:54,2017-04-21 23:31:54,1
233,88716,,2017-04-22 07:46:00,2017-04-21 23:31:54,2017-04-21 23:31:54,1
234,88732,,2017-04-22 10:46:00,2017-04-21 23:31:54,2017-04-21 23:31:54,1
235,88736,,2017-04-22 12:47:00,2017-04-21 23:31:54,2017-04-21 23:31:54,1
236,88742,,2017-04-22 15:46:00,2017-04-21 23:31:55,2017-04-21 23:31:55,1
237,88760,,2017-04-22 17:46:00,2017-04-21 23:31:55,2017-04-21 23:31:55,1
238,88774,,2017-04-22 19:46:00,2017-04-21 23:31:55,2017-04-21 23:31:55,1
239,88788,,2017-04-22 23:16:00,2017-04-21 23:31:55,2017-04-21 23:31:55,1
240,837628,,2017-04-22 06:39:00,2017-04-21 23:31:55,2017-04-21 23:31:55,1
241,837618,,2017-04-22 07:39:00,2017-04-21 23:31:55,2017-04-21 23:31:55,1
242,837626,,2017-04-22 08:39:00,2017-04-21 23:31:55,2017-04-21 23:31:55,1
243,837604,,2017-04-22 10:39:00,2017-04-21 23:31:55,2017-04-21 23:31:55,1
244,837598,,2017-04-22 11:32:00,2017-04-21 23:31:56,2017-04-21 23:31:56,1
245,837640,,2017-04-22 12:39:00,2017-04-21 23:31:56,2017-04-21 23:31:56,1
246,837622,,2017-04-22 14:39:00,2017-04-21 23:31:56,2017-04-21 23:31:56,1
247,837608,,2017-04-22 17:39:00,2017-04-21 23:31:56,2017-04-21 23:31:56,1
248,837584,,2017-04-22 20:39:00,2017-04-21 23:31:56,2017-04-21 23:31:56,1
249,88605,,2017-04-23 07:38:00,2017-04-21 23:32:11,2017-04-21 23:32:11,1
250,88521,,2017-04-23 09:38:00,2017-04-21 23:32:11,2017-04-21 23:32:11,1
251,88525,,2017-04-23 11:38:00,2017-04-21 23:32:11,2017-04-21 23:32:11,1
252,88527,,2017-04-23 12:38:00,2017-04-21 23:32:11,2017-04-21 23:32:11,1
253,88529,,2017-04-23 13:38:00,2017-04-21 23:32:12,2017-04-21 23:32:12,1
254,88611,,2017-04-23 15:38:00,2017-04-21 23:32:12,2017-04-21 23:32:12,1
255,88531,,2017-04-23 16:38:00,2017-04-21 23:32:12,2017-04-21 23:32:12,1
256,88533,,2017-04-23 17:38:00,2017-04-21 23:32:12,2017-04-21 23:32:12,1
257,88535,,2017-04-23 18:38:00,2017-04-21 23:32:12,2017-04-21 23:32:12,1
258,88613,,2017-04-23 19:38:00,2017-04-21 23:32:12,2017-04-21 23:32:12,1
259,88617,,2017-04-23 21:38:00,2017-04-21 23:32:12,2017-04-21 23:32:12,1
260,88719,,2017-04-23 08:13:00,2017-04-21 23:32:13,2017-04-21 23:32:13,1
261,88723,,2017-04-23 10:13:00,2017-04-21 23:32:13,2017-04-21 23:32:13,1
262,88737,,2017-04-23 14:13:00,2017-04-21 23:32:13,2017-04-21 23:32:13,1
263,88753,,2017-04-23 17:13:00,2017-04-21 23:32:13,2017-04-21 23:32:13,1
264,88773,,2017-04-23 20:13:00,2017-04-21 23:32:13,2017-04-21 23:32:13,1
265,88785,,2017-04-23 23:13:00,2017-04-21 23:32:13,2017-04-21 23:32:13,1
266,88571,,2017-04-23 07:50:00,2017-04-21 23:32:13,2017-04-21 23:32:13,1
267,88575,,2017-04-23 09:50:00,2017-04-21 23:32:14,2017-04-21 23:32:14,1
268,88509,,2017-04-23 11:50:00,2017-04-21 23:32:14,2017-04-21 23:32:14,1
269,88511,,2017-04-23 12:50:00,2017-04-21 23:32:14,2017-04-21 23:32:14,1
270,88513,,2017-04-23 13:50:00,2017-04-21 23:32:14,2017-04-21 23:32:14,1
271,88517,,2017-04-23 15:50:00,2017-04-21 23:32:14,2017-04-21 23:32:14,1
272,88577,,2017-04-23 16:50:00,2017-04-21 23:32:14,2017-04-21 23:32:14,1
273,88579,,2017-04-23 17:50:00,2017-04-21 23:32:14,2017-04-21 23:32:14,1
274,88581,,2017-04-23 18:50:00,2017-04-21 23:32:15,2017-04-21 23:32:15,1
275,88583,,2017-04-23 19:50:00,2017-04-21 23:32:15,2017-04-21 23:32:15,1
276,88587,,2017-04-23 21:50:00,2017-04-21 23:32:15,2017-04-21 23:32:15,1
277,837605,,2017-04-23 08:28:00,2017-04-21 23:32:15,2017-04-21 23:32:15,1
278,837607,,2017-04-23 10:28:00,2017-04-21 23:32:15,2017-04-21 23:32:15,1
279,837609,,2017-04-23 12:28:00,2017-04-21 23:32:15,2017-04-21 23:32:15,1
280,837613,,2017-04-23 14:50:00,2017-04-21 23:32:15,2017-04-21 23:32:15,1
281,837615,,2017-04-23 14:54:00,2017-04-21 23:32:16,2017-04-21 23:32:16,1
282,837617,,2017-04-23 16:28:00,2017-04-21 23:32:16,2017-04-21 23:32:16,1
283,837621,,2017-04-23 18:28:00,2017-04-21 23:32:16,2017-04-21 23:32:16,1
284,837585,,2017-04-23 20:28:00,2017-04-21 23:32:16,2017-04-21 23:32:16,1
285,837625,,2017-04-23 20:50:00,2017-04-21 23:32:16,2017-04-21 23:32:16,1
286,88728,,2017-04-23 09:46:00,2017-04-21 23:32:16,2017-04-21 23:32:16,1
287,88734,,2017-04-23 11:42:00,2017-04-21 23:32:16,2017-04-21 23:32:16,1
288,88742,,2017-04-23 15:46:00,2017-04-21 23:32:16,2017-04-21 23:32:16,1
289,88768,,2017-04-23 18:46:00,2017-04-21 23:32:17,2017-04-21 23:32:17,1
290,88782,,2017-04-23 21:46:00,2017-04-21 23:32:17,2017-04-21 23:32:17,1
291,837516,,2017-04-23 07:32:00,2017-04-21 23:32:17,2017-04-21 23:32:17,1
292,837532,,2017-04-23 09:39:00,2017-04-21 23:32:17,2017-04-21 23:32:17,1
293,837636,,2017-04-23 11:39:00,2017-04-21 23:32:17,2017-04-21 23:32:17,1
294,837606,,2017-04-23 14:39:00,2017-04-21 23:32:17,2017-04-21 23:32:17,1
295,837550,,2017-04-23 15:32:00,2017-04-21 23:32:18,2017-04-21 23:32:18,1
296,837560,,2017-04-23 16:39:00,2017-04-21 23:32:18,2017-04-21 23:32:18,1
297,837610,,2017-04-23 18:39:00,2017-04-21 23:32:18,2017-04-21 23:32:18,1
